"reviewID","title_CH","title_EN","rating","reviews","reviews_word_seg_pos","reviews_sentiword_seg","genre"
"Review_150","陽光普照","Sun","2","一直出戲，頻打呵欠，人物刻畫的不夠，台詞有點奇怪，柯姐應該說台語才對，印象最深的是得最佳新進演員那個，你不知他下一步會做甚麼的緊張感。","一直_d 出_v 戲_n ，_stop 頻_n 打呵欠_v ，_stop 人物_n 刻畫_v 的_uj 不夠_v ，_stop 台詞_x 有點_d 奇怪_v ，_stop 柯姐_x 應該_d 說_zg 台語_x 才_d 對_p ，_stop 印象_x 最_d 深_z 的_uj 是_v 得_ud 最佳_z 新進_x 演員_n 那個_r ，_stop 你_r 不知_v 他_r 下_n 一步_m 會_x 做_v 甚麼_r 的_uj 緊張感_n 。_stop","一直 出 戲 頻 打呵欠 人物 刻畫 的 不夠 台詞 有點 奇怪 柯姐 應該 說 台語 才 對 印象 最 深 的 是 得 最佳 新進 演員 那個 你 不知 他 下 一步 會 做 甚麼 的 緊張感","溫馨/家庭_劇情"
"Review_151","陽光普照","Sun","1","這種普通片都能得獎,台灣電影沒救了","這種_n 普通_nz 片_q 都_x 能_d 得獎_v ,_stop 台灣_n 電影_n 沒救_v 了_ul","這種 普通 片 都 能 得獎 台灣 電影 沒救 了","溫馨/家庭_劇情"
"Review_152","陽光普照","Sun","1","難看死了，評價都騙人的，劇情無聊，人物刻畫很爛","難看_z 死_v 了_ul ，_stop 評價_n 都_x 騙人_n 的_uj ，_stop 劇情_n 無聊_a ，_stop 人物_n 刻畫_v 很_zg 爛_z","難看 死 了 評價 都 騙人 的 劇情 無聊 人物 刻畫 很 爛","溫馨/家庭_劇情"
"Review_153","陽光普照","Sun","1","不懂評論裡的五顆星是怎麼一回事，邊看邊覺得尷尬癌上身，畫面很美但剪接零碎的讓人出戲，人物刻畫的不夠細膩，比重怪異，不知道到底誰才是主角，只有柯淑勤的演出有可看性但實在難以撐起整部片，非常難看，請不要被評價騙了。","不_d 懂_v 評論_n 裡_n 的_uj 五顆_q 星是_x 怎麼_x 一回_m 事_n ，_stop 邊看邊_x 覺得_v 尷尬_a 癌_zg 上身_v ，_stop 畫面_n 很美_m 但_c 剪接_v 零碎_a 的_uj 讓人_v 出_v 戲_n ，_stop 人物_n 刻畫_v 的_uj 不夠_v 細膩_z ，_stop 比重_n 怪異_a ，_stop 不知道_v 到底_x 誰_zg 才_d 是_v 主角_n ，_stop 只有_c 柯淑勤_x 的_uj 演出_v 有_v 可看性_l 但_c 實在_d 難以_d 撐起_v 整部_n 片_q ，_stop 非常_d 難看_z ，_stop 請_zg 不要_d 被_p 評價_n 騙_v 了_ul 。_stop","不 懂 評論 裡 的 五顆 星是 怎麼 一回 事 邊看邊 覺得 尷尬 癌 上身 畫面 很美 但 剪接 零碎 的 讓人 出 戲 人物 刻畫 的 不夠 細膩 比重 怪異 不知道 到底 誰 才 是 主角 只有 柯淑勤 的 演出 有 可看性 但 實在 難以 撐起 整部 片 非常 難看 請 不要 被 評價 騙 了","溫馨/家庭_劇情"
"Review_154","陽光普照","Sun","1","抱歉!我是電影愛好者,也一向不是網路惡評者,但是這部電影我只給一顆星! 請聽聽說法:首先,請不要被片名""陽光普照""和廣告上的溫馨人物照給騙了~ 這部電影內容一點也不陽光,反而非常黑暗,看完出來的觀眾心情都不太好! 無言,難受,處於壓抑的氛圍中...還得去大吃一頓或運動來洗刷那不佳觀影感. 若只是衝著簡介""金馬獎入圍11項""以及""好劇本""而期待的人,進去會很失望, 因為我們看不出來這個莫名其妙的劇本為什麼會入圍這麼多項??!~第三,電影 足足155分鐘,但節奏太慢太慢,只是學歐洲片,有一半以上的底片完全被浪費了! 音樂可以,但我覺得唯一的""陽光""許光漢(飾演大兒子)演到一半,牽強地bye領了 便當之後,爸媽的悲痛不到位,也就浪費了都是好演員的卡司!!反派反而演得好! 而如果台灣電影只能在菸,酒,黑道,牢獄,俗民文化中推展劇情,也是廢了武功啊! 尹馨,小玉,龍劭華只出現一點點,卻都演得好.抱歉!鍾孟宏導演:電影不是學歐洲 節奏慢,on遠鏡頭又配音樂,就可以騙影評!!連世紀大爛片""大佛普拉斯"",黑暗中 求生存的台灣雲林鄉下小人物故事,立意都比這部片來得好!真的,這樣平舖直述 的劇本,真的不夠入圍水準啦!自此以後,除了""傻傻愛你,傻傻愛我""之外,對國片 我很失望","抱歉_v !_stop 我_r 是_v 電影_n 愛好者_x ,_stop 也_d 一向_d 不是_v 網路_n 惡_zg 評者_x ,_stop 但是_x 這部_r 電影_n 我_r 只給_x 一顆_m 星_n !_stop  _x 請_zg 聽_v 聽_v 說法_x :_x 首先_d ,_stop 請_zg 不要_d 被_p 片名_m ""_x 陽光普照_nr ""_x 和_c 廣告_n 上_f 的_uj 溫馨_z 人物_n 照給_x 騙_v 了_ul ~_stop  _x 這部_r 電影_n 內容_n 一點_d 也_d 不_d 陽光_nr ,_stop 反而_c 非常_d 黑暗_z ,_stop 看完_v 出來_x 的_uj 觀眾_n 心情_n 都_x 不太好_v !_stop  _x 無言_c ,_stop 難受_v ,_stop 處於_v 壓抑_v 的_uj 氛圍_n 中_f ._x ._x ._x 還得_x 去_v 大吃一頓_l 或_x 運動_vn 來_zg 洗刷_v 那不佳_x 觀影_n 感_v ._x  _x 若_x 只是_c 衝著_x 簡介_v ""_x 金馬獎_nz 入圍_v 11_m 項_n ""_x 以及_c ""_x 好_a 劇本_n ""_x 而_c 期待的_n 人_n ,_stop 進去_x 會_x 很_zg 失望_z ,_stop  _x 因為_x 我們_x 看不出來_v 這個_n 莫名其妙_i 的_uj 劇本_n 為什麼_x 會_x 入圍_v 這麼_d 多項_x ?_stop ?_stop !_stop ~_stop 第三_m ,_stop 電影_n  _x 足足_x 155_m 分鐘_q ,_stop 但_c 節奏_n 太_d 慢_x 太_d 慢_x ,_stop 只是_c 學_zg 歐洲_ns 片_q ,_stop 有_v 一半_m 以上_f 的_uj 底片_n 完全_d 被_p 浪費了_v !_stop  _x 音樂_n 可以_c ,_stop 但_c 我_r 覺得_v 唯一_b 的_uj ""_x 陽光_nr ""_x 許光漢_x (_stop 飾演_n 大兒子_n )_stop 演到_v 一半_m ,_stop 牽強_v 地_uv bye_eng 領_x 了_ul  _x 便當_a 之後_n ,_stop 爸_n 媽_n 的_uj 悲痛_a 不到位_x ,_stop 也_d 就_d 浪費了_v 都_x 是_v 好_a 演員_n 的_uj 卡司_x !_stop !_stop 反派_v 反而_c 演得_v 好_a !_stop  _x 而_c 如果_c 台灣_n 電影_n 只能_v 在_p 菸_zg ,_stop 酒_n ,_stop 黑道_n ,_stop 牢獄_n ,_stop 俗民_x 文化_n 中_f 推_v 展_v 劇情_n ,_stop 也是_d 廢_v 了_ul 武功_x 啊_y !_stop  _x 尹馨_x ,_stop 小_z 玉_nr ,_stop 龍劭華_x 只_d 出現_v 一點點_m ,_stop 卻_d 都_x 演得_v 好_a ._x 抱歉_v !_stop 鍾_zg 孟宏_x 導演_n :_x 電影_n 不是_v 學_zg 歐洲_ns  _x 節奏_n 慢_x ,_stop on_eng 遠_zg 鏡頭_n 又_d 配_v 音樂_n ,_stop 就_d 可以_c 騙_v 影評_n !_stop !_stop 連_x 世紀_n 大_a 爛_z 片_q ""_x 大佛_d 普拉斯_nr ""_x ,_stop 黑暗_z 中_f  _x 求生存_v 的_uj 台灣_n 雲林_ns 鄉下_s 小_z 人物_n 故事_n ,_stop 立意_d 都_x 比_p 這部片_n 來得_v 好_a !_stop 真的_d ,_stop 這樣_v 平_n 舖_zg 直述_b  _x 的_uj 劇本_n ,_stop 真的_d 不夠_v 入圍_v 水準_n 啦_y !_stop 自此以後_l ,_stop 除了_p ""_x 傻傻_v 愛你_x ,_stop 傻傻_v 愛我_x ""_x 之外_f ,_stop 對_p 國片_x  _x 我_r 很_zg 失望_z","抱歉 我 是 電影 愛好者 也 一向 不是 網路 惡 評者 但是 這部 電影 我 只給 一顆 星 請 聽 聽 說法 首先 請 不要 被 片名 陽光普照 和 廣告 上 的 溫馨 人物 照給 騙 了 這部 電影 內容 一點 也 不 陽光 反而 非常 黑暗 看完 出來 的 觀眾 心情 都 不太好 無言 難受 處於 壓抑 的 氛圍 中 還得 去 大吃一頓 或 運動 來 洗刷 那不佳 觀影 感 若 只是 衝著 簡介 金馬獎 入圍 11 項 以及 好 劇本 而 期待的 人 進去 會 很 失望 因為 我們 看不出來 這個 莫名其妙 的 劇本 為什麼 會 入圍 這麼 多項 第三 電影 足足 155 分鐘 但 節奏 太 慢 太 慢 只是 學 歐洲 片 有 一半 以上 的 底片 完全 被 浪費了 音樂 可以 但 我 覺得 唯一 的 陽光 許光漢 飾演 大兒子 演到 一半 牽強 地 bye 領 了 便當 之後 爸 媽 的 悲痛 不到位 也 就 浪費了 都 是 好 演員 的 卡司 反派 反而 演得 好 而 如果 台灣 電影 只能 在 菸 酒 黑道 牢獄 俗民 文化 中 推 展 劇情 也是 廢 了 武功 尹馨 小 玉 龍劭華 只 出現 一點點 卻 都 演得 好 抱歉 鍾 孟宏 導演 電影 不是 學 歐洲 節奏 慢 on 遠 鏡頭 又 配 音樂 就 可以 騙 影評 連 世紀 大 爛 片 大佛 普拉斯 黑暗 中 求生存 的 台灣 雲林 鄉下 小 人物 故事 立意 都 比 這部片 來得 好 真的 這樣 平 舖 直述 的 劇本 真的 不夠 入圍 水準 自此以後 除了 傻傻 愛你 傻傻 愛我 之外 對 國片 我 很 失望","溫馨/家庭_劇情"
"Review_155","花椒之味","Fagaro","1","覺得虎頭蛇尾 ......不太推薦","覺得_v 虎頭蛇尾_i  _x ._x ._x ._x ._x ._x ._x 不太_x 推薦_v","覺得 虎頭蛇尾 不太 推薦","劇情"
"Review_156","花椒之味","Fagaro","1","怎麼看都是最近看的第九分局及天氣之子，是近期看到最有價值的電影，非常值得一看","怎麼_x 看_v 都_x 是_v 最近_f 看_v 的_uj 第九_m 分局_n 及_c 天氣_x 之子_x ，_stop 是_v 近期_t 看到_v 最有_x 價值_n 的_uj 電影_n ，_stop 非常_d 值得一看_z","怎麼 看 都 是 最近 看 的 第九 分局 及 天氣 之子 是 近期 看到 最有 價值 的 電影 非常 值得一看","劇情"
"Review_157","葉問4：完結篇","IP MAN 4","1","極度的自我自卑後再極度自我膨脹。煽動國家仇恨，反美反日，沉浸在想像中悲劇而無法自拔。標準中國電影。","極度_d 的_uj 自我_r 自卑_n 後_n 再_d 極度_d 自我_r 膨脹_v 。_stop 煽動_v 國家_n 仇恨_n ，_stop 反美_x 反日_d ，_stop 沉浸_v 在_p 想像中_n 悲劇_n 而_c 無法自拔_i 。_stop 標準_n 中國_n 電影_n 。_stop","極度 的 自我 自卑 後 再 極度 自我 膨脹 煽動 國家 仇恨 反美 反日 沉浸 在 想像中 悲劇 而 無法自拔 標準 中國 電影","動作_劇情"
"Review_158","葉問4：完結篇","IP MAN 4","1","了無新意的白種人欺負華人劇情，看到想睡","了_ul 無新意_x 的_uj 白種人_n 欺負_v 華人_n 劇情_n ，_stop 看到_v 想_v 睡_v","了 無新意 的 白種人 欺負 華人 劇情 看到 想 睡","動作_劇情"
"Review_159","葉問4：完結篇","IP MAN 4","1","真的超級難看。這集是講公民與道德吧","真的_d 超級_d 難看_z 。_stop 這集_x 是講_x 公民_n 與_zg 道德_nr 吧_y","真的 超級 難看 這集 是講 公民 與 道德","動作_劇情"
"Review_160","葉問4：完結篇","IP MAN 4","1","劇情很爛，非常無新意，很悶的戲，完全不推薦。","劇情_n 很_zg 爛_z ，_stop 非常_d 無新意_x ，_stop 很悶_x 的_uj 戲_n ，_stop 完全_d 不_d 推薦_v 。_stop","劇情 很 爛 非常 無新意 很悶 的 戲 完全 不 推薦","動作_劇情"
"Review_161","葉問4：完結篇","IP MAN 4","1","頂多3.9顆星 但平均一下假帳號吧 我看完了！我真他媽沒留過言！ 看了工讀生的留言一定要來撥亂反正一下 這年頭真的網路只有假訊息跟網路行銷帳號  劇情老梗（種族歧視很膩） 打鬥老梗 吳建豪突兀的美軍？黑人爆炸頭的移民署打醬油？黑人問號很多的一部片。","頂多_d 3.9_m 顆星_x  _x 但_c 平均_x 一下_t 假_n 帳號_n 吧_y  _x 我_r 看完_v 了_ul ！_stop 我_r 真_d 他_r 媽_n 沒_v 留_x 過言_x ！_stop  _x 看_v 了_ul 工讀生_n 的_uj 留言_v 一定要_d 來_zg 撥亂反正_i 一下_t  _x 這年頭_l 真的_d 網路_n 只有_c 假_n 訊息_n 跟_p 網路_n 行銷_vn 帳號_n  _x  _x 劇情_n 老_x 梗_v （_stop 種族歧視_l 很膩_x ）_stop  _x 打鬥_v 老_x 梗_v  _x 吳建豪_nr 突兀_v 的_uj 美軍_j ？_stop 黑人_n 爆炸_v 頭的_x 移民_x 署_ng 打_v 醬油_n ？_stop 黑人_n 問號_n 很多_m 的_uj 一部_m 片_q 。_stop","頂多 3.9 顆星 但 平均 一下 假 帳號 我 看完 了 我 真 他 媽 沒 留 過言 看 了 工讀生 的 留言 一定要 來 撥亂反正 一下 這年頭 真的 網路 只有 假 訊息 跟 網路 行銷 帳號 劇情 老 梗 種族歧視 很膩 打鬥 老 梗 吳建豪 突兀 的 美軍 黑人 爆炸 頭的 移民 署 打 醬油 黑人 問號 很多 的 一部 片","動作_劇情"
"Review_162","葉問4：完結篇","IP MAN 4","1","這種超級大爛片也有4.3? 台灣人素質可見一斑","這種_n 超級_d 大_a 爛_z 片_q 也有_x 4.3_m ?_stop  _x 台灣人_n 素質_n 可見一斑_l","這種 超級 大 爛 片 也有 4.3 台灣人 素質 可見一斑","動作_劇情"
"Review_163","葉問4：完結篇","IP MAN 4","2","說實在的我還蠻喜歡葉問這系列的 雖然劇情套路都差不多 但第一集有新鮮感 第二集有對中華傳武的精神描寫 第三集有葉問對老婆與家庭的親情部分 第四集真的什麼都沒有  一樣是發生事情》葉問跟最強師傅打沒分出勝負〉葉問先虐翻小BOSS》大BOSS不爽去踢館〉老師傅們通通急著送頭》最強師傅去報仇先盛後衰〉最後葉問先被打爆後爆氣一波拯救世界  首先這套路我已經看了四集 看到都知道會發生什麼事了  再來種族歧視的動機我也看了四集 我真的不了解一直講這議題做什麼 你要講與兒子的關係真的沒必要把舞台搬去美國然後杜撰一個平行時空出來 你在香港也可以講與兒子的關係你去中國離開香港也可以講這個議題 種族歧視這動機真的看到疲乏 甚至覺得到底是有多自卑  最重要的動作設計更是毫無新意 前三集劇情雖然還好但至少動作設計我還蠻喜歡的 第一集有打10個 第二集有快速連打和洪金寶 第三集有超強泰森 這集的動作設計幾乎沒記憶點更多的是之前用過的 葉問是不是很愛打一打打到桌上去XD  最後講一下李小龍的部分 我知道這集葉問有很大部分是把李小龍的事蹟搬過去 但李小龍開頭打的那一場架超像兩團混混... 打完後整集就消失了 最後出現居然只是個醫護兵？！ 李小龍聽到這種事情沒有任何反應我真的無法接受 而葉問與李小龍的時間和時空我已經懶的去理了...  全片最好的部分是最後五分鐘的全系列回顧 這情懷賣的還可以 可惜了這系列","說_zg 實在_d 的_uj 我還_x 蠻_x 喜歡_z 葉問_n 這_zg 系列_n 的_uj  _x 雖然_x 劇情_n 套路_n 都_x 差不多_l  _x 但_c 第一集_m 有_v 新鮮感_n  _x 第二集_m 有_v 對_p 中華_nz 傳武_x 的_uj 精神_n 描寫_v  _x 第三集_n 有_v 葉問_n 對_p 老婆_n 與_zg 家庭_x 的_uj 親情_n 部分_n  _x 第四集_m 真的_d 什麼_x 都_x 沒有_v  _x  _x 一樣_r 是_v 發生_v 事情_n 》_x 葉問_n 跟_p 最強_a 師傅_nr 打_v 沒_v 分出_v 勝負_v 〉_x 葉問_n 先虐_x 翻_v 小_z BOSS_eng 》_x 大_a BOSS_eng 不爽_a 去_v 踢館_x 〉_x 老師傅_nr 們_k 通通_vn 急著_x 送頭_x 》_x 最強_a 師傅_nr 去_v 報仇_v 先盛後衰_i 〉_x 最後_f 葉問_n 先_d 被_p 打爆_v 後_n 爆氣_x 一波_x 拯救_v 世界_n  _x  _x 首先_d 這_zg 套路_n 我_r 已經_d 看_v 了_ul 四_x 集_q  _x 看到_v 都_x 知道_v 會_x 發生_v 什麼_x 事_n 了_ul  _x  _x 再來_x 種族歧視_l 的_uj 動機_n 我_r 也_d 看_v 了_ul 四_x 集_q  _x 我_r 真的_d 不_d 了解_v 一直_d 講_zg 這_zg 議題_x 做_v 什麼_x  _x 你_r 要講_x 與_zg 兒子_n 的_uj 關係_x 真的_d 沒_v 必要_n 把_p 舞台_n 搬_v 去_v 美國_ns 然後_x 杜撰_nr 一個_m 平行_n 時_n 空_x 出來_x  _x 你_r 在_p 香港_n 也_d 可以_c 講與_x 兒子_n 的_uj 關係_x 你_r 去_v 中國_n 離開_v 香港_n 也_d 可以_c 講_zg 這個_n 議題_x  _x 種族歧視_l 這_zg 動機_n 真的_d 看到_v 疲乏_a  _x 甚至_d 覺得_v 到底_x 是_v 有_v 多_m 自卑_n  _x  _x 最_d 重要_a 的_uj 動作_n 設計_vn 更是_d 毫_m 無新意_x  _x 前_f 三集_m 劇情_n 雖然_x 還好_z 但_c 至少_d 動作_n 設計_vn 我還_x 蠻_x 喜歡_z 的_uj  _x 第一集_m 有_v 打_v 10_m 個_zg  _x 第二集_m 有_v 快速_d 連_x 打_v 和_c 洪金寶_nr  _x 第三集_n 有_v 超強_v 泰森_x  _x 這集_x 的_uj 動作_n 設計_vn 幾乎_d 沒_v 記憶_n 點更_x 多_m 的_uj 是_v 之前_f 用過_x 的_uj  _x 葉問_n 是_v 不是_v 很愛打_x 一_m 打打_v 到_v 桌上_s 去_v XD_w  _x  _x 最後_f 講_zg 一下_t 李小龍_nr 的_uj 部分_n  _x 我_r 知道_v 這集_x 葉問_n 有_v 很大_a 部分_n 是_v 把_p 李小龍_nr 的_uj 事蹟_n 搬_v 過去_n  _x 但_c 李小龍_nr 開頭_v 打_v 的_uj 那_r 一場_x 架_q 超像_x 兩_x 團_n 混混_a ._x ._x ._x  _x 打完_v 後_n 整集_v 就_d 消失_n 了_ul  _x 最後_f 出現_v 居然_d 只是_c 個_zg 醫護兵_n ？_stop ！_stop  _x 李小龍_nr 聽到_v 這種_n 事情_n 沒有_v 任何_x 反應_vn 我_r 真的_d 無法_d 接受_v  _x 而_c 葉問_n 與_zg 李小龍_nr 的_uj 時間_n 和_c 時_n 空_x 我_r 已經_d 懶_x 的_uj 去理_x 了_ul ._x ._x ._x  _x  _x 全片_n 最好_a 的_uj 部分_n 是_v 最後_f 五分鐘_m 的_uj 全_a 系列_n 回顧_v  _x 這_zg 情懷_n 賣_x 的還_x 可以_c  _x 可惜_z 了_ul 這_zg 系列_n","說 實在 的 我還 蠻 喜歡 葉問 這 系列 的 雖然 劇情 套路 都 差不多 但 第一集 有 新鮮感 第二集 有 對 中華 傳武 的 精神 描寫 第三集 有 葉問 對 老婆 與 家庭 的 親情 部分 第四集 真的 什麼 都 沒有 一樣 是 發生 事情 葉問 跟 最強 師傅 打 沒 分出 勝負 葉問 先虐 翻 小 BOSS 大 BOSS 不爽 去 踢館 老師傅 們 通通 急著 送頭 最強 師傅 去 報仇 先盛後衰 最後 葉問 先 被 打爆 後 爆氣 一波 拯救 世界 首先 這 套路 我 已經 看 了 四 集 看到 都 知道 會 發生 什麼 事 了 再來 種族歧視 的 動機 我 也 看 了 四 集 我 真的 不 了解 一直 講 這 議題 做 什麼 你 要講 與 兒子 的 關係 真的 沒 必要 把 舞台 搬 去 美國 然後 杜撰 一個 平行 時 空 出來 你 在 香港 也 可以 講與 兒子 的 關係 你 去 中國 離開 香港 也 可以 講 這個 議題 種族歧視 這 動機 真的 看到 疲乏 甚至 覺得 到底 是 有 多 自卑 最 重要 的 動作 設計 更是 毫 無新意 前 三集 劇情 雖然 還好 但 至少 動作 設計 我還 蠻 喜歡 的 第一集 有 打 10 個 第二集 有 快速 連 打 和 洪金寶 第三集 有 超強 泰森 這集 的 動作 設計 幾乎 沒 記憶 點更 多 的 是 之前 用過 的 葉問 是 不是 很愛打 一 打打 到 桌上 去 XD 最後 講 一下 李小龍 的 部分 我 知道 這集 葉問 有 很大 部分 是 把 李小龍 的 事蹟 搬 過去 但 李小龍 開頭 打 的 那 一場 架 超像 兩 團 混混 打完 後 整集 就 消失 了 最後 出現 居然 只是 個 醫護兵 李小龍 聽到 這種 事情 沒有 任何 反應 我 真的 無法 接受 而 葉問 與 李小龍 的 時間 和 時 空 我 已經 懶 的 去理 了 全片 最好 的 部分 是 最後 五分鐘 的 全 系列 回顧 這 情懷 賣 的還 可以 可惜 了 這 系列","動作_劇情"
"Review_164","葉問4：完結篇","IP MAN 4","1","太瞎了吧這麼多五星，看完之後劇情弱到根本十分鐘可以演完的電影，武打戲的理由都太薄弱，唯一能看的只有略微煽情的感情戲，但是說真的，這部片還是沒五星的價值","太_d 瞎_v 了_ul 吧_y 這麼_d 多_m 五星_nz ，_stop 看完_v 之後_n 劇情_n 弱_x 到_v 根本_d 十分鐘_m 可以_c 演完_x 的_uj 電影_n ，_stop 武打_n 戲_n 的_uj 理由_n 都_x 太_d 薄弱_z ，_stop 唯一_b 能_d 看_v 的_uj 只有_c 略微_d 煽情_v 的_uj 感情_x 戲_n ，_stop 但是_x 說真的_d ，_stop 這部片_n 還是_d 沒_v 五星_nz 的_uj 價值_n","太 瞎 了 這麼 多 五星 看完 之後 劇情 弱 到 根本 十分鐘 可以 演完 的 電影 武打 戲 的 理由 都 太 薄弱 唯一 能 看 的 只有 略微 煽情 的 感情 戲 但是 說真的 這部片 還是 沒 五星 的 價值","動作_劇情"
"Review_165","葉問4：完結篇","IP MAN 4","2","看到大家的評論,讓我有點訝異...., 原本我很期待,但是看完之後真的有些失望  真的沒有那麼好.........  工讀生似乎也太多了些","看到_v 大家_n 的_uj 評論_n ,_stop 讓_v 我_r 有點_d 訝異_v ._x ._x ._x ._x ,_stop  _x 原本_n 我_r 很_zg 期待_z ,_stop 但是_x 看完_v 之後_n 真的_d 有些_r 失望_z  _x  _x 真的_d 沒有_v 那麼_x 好_a ._x ._x ._x ._x ._x ._x ._x ._x ._x  _x  _x 工讀生_n 似乎_d 也_d 太多_x 了_ul 些_q","看到 大家 的 評論 讓 我 有點 訝異 原本 我 很 期待 但是 看完 之後 真的 有些 失望 真的 沒有 那麼 好 工讀生 似乎 也 太多 了 些","動作_劇情"
"Review_166","葉問4：完結篇","IP MAN 4","1","洗腦洗的很徹底 可憐的小綠綠","洗腦_n 洗_v 的_uj 很_zg 徹底_ad  _x 可憐_v 的_uj 小_z 綠綠_nr","洗腦 洗 的 很 徹底 可憐 的 小 綠綠","動作_劇情"
"Review_167","葉問4：完結篇","IP MAN 4","1","你是在哭喔","你_r 是_v 在_p 哭_v 喔_y","你 是 在 哭","動作_劇情"
"Review_168","葉問4：完結篇","IP MAN 4","1","沒啥耿 中國屠殺香港人新疆人西藏人有啥資格拍這種片?","沒_v 啥_r 耿_nr  _x 中國_n 屠殺_vn 香港_n 人_n 新疆_ns 人_n 西藏_ns 人有_x 啥_r 資格_x 拍_v 這種_n 片_q ?_stop","沒 啥 耿 中國 屠殺 香港 人 新疆 人 西藏 人有 啥 資格 拍 這種 片","動作_劇情"
"Review_169","葉問4：完結篇","IP MAN 4","1","只有第一集好看 其他就不說了 只有第一集好看 其他就不說了 只有第一集好看 其他就不說了","只有_c 第一集_m 好看_z  _x 其他_r 就_d 不_d 說_zg 了_ul  _x 只有_c 第一集_m 好看_z  _x 其他_r 就_d 不_d 說_zg 了_ul  _x 只有_c 第一集_m 好看_z  _x 其他_r 就_d 不_d 說_zg 了_ul","只有 第一集 好看 其他 就 不 說 了 只有 第一集 好看 其他 就 不 說 了 只有 第一集 好看 其他 就 不 說 了","動作_劇情"
"Review_170","葉問4：完結篇","IP MAN 4","2","一顆星給丹哥  一顆星給肥貓鄭則仕  這兩位演的到位  其他真的很白痴 整天詠春 爛的可以 現實生活中自由搏擊徐曉東把詠春大師打假的 這種片是騙那些洗腦那些對於中國功夫有幻想的人  中國功夫根本不行 李小龍現實生活中只是個有錢富二代 愛抽大麻跟酗酒又縱慾過度 最後30初歲 死在艷星丁佩家中   派這種騙人的片 非常可惡","一顆_m 星給_x 丹哥_x  _x  _x 一顆_m 星給_x 肥_n 貓_x 鄭則仕_nr  _x  _x 這_zg 兩位_m 演_v 的_uj 到位_v  _x  _x 其他_r 真的_d 很_zg 白痴_nr  _x 整天_m 詠春_n  _x 爛_z 的_uj 可以_c  _x 現實_n 生活_n 中_f 自由_n 搏擊_v 徐曉東_x 把_p 詠春_n 大師_n 打假_v 的_uj  _x 這種_n 片_q 是_v 騙_v 那些_r 洗腦_n 那些_r 對於_i 中國_n 功夫_x 有_v 幻想_n 的_uj 人_n  _x  _x 中國_n 功夫_x 根本_d 不_d 行_x  _x 李小龍_nr 現實_n 生活_n 中_f 只是_c 個_zg 有錢_v 富_nr 二代_t  _x 愛抽_nz 大麻_n 跟_p 酗酒_v 又_d 縱慾_n 過度_n  _x 最後_f 30_m 初歲_x  _x 死_v 在_p 艷星_x 丁佩_x 家中_s  _x  _x  _x 派_v 這種_n 騙人_n 的_uj 片_q  _x 非常_d 可惡_v","一顆 星給 丹哥 一顆 星給 肥 貓 鄭則仕 這 兩位 演 的 到位 其他 真的 很 白痴 整天 詠春 爛 的 可以 現實 生活 中 自由 搏擊 徐曉東 把 詠春 大師 打假 的 這種 片 是 騙 那些 洗腦 那些 對於 中國 功夫 有 幻想 的 人 中國 功夫 根本 不 行 李小龍 現實 生活 中 只是 個 有錢 富 二代 愛抽 大麻 跟 酗酒 又 縱慾 過度 最後 30 初歲 死 在 艷星 丁佩 家中 派 這種 騙人 的 片 非常 可惡","動作_劇情"
"Review_171","葉問4：完結篇","IP MAN 4","1","乾勒~這裡真的都工讀生在刷評論 最後一集編劇給我出來 編這啥爛東西 劇情 鋪陳 節奏 動作 都是歷集以來最爛的 很多老喬段 換湯不換藥 為了跟阿豆阿打只因為要幫女兒出氣 牽強到不行","乾勒_x ~_stop 這裡_x 真的_d 都_x 工讀生_n 在_p 刷_zg 評論_n  _x 最後一集_n 編劇_n 給我_x 出來_x  _x 編這啥_x 爛_z 東西_ns  _x 劇情_n  _x 鋪陳_v  _x 節奏_n  _x 動作_n  _x 都_x 是_v 歷集_x 以來_f 最_d 爛_z 的_uj  _x 很多_m 老_x 喬段_x  _x 換湯不換藥_n  _x 為了_v 跟_p 阿豆_x 阿_j 打_v 只_d 因為_x 要_v 幫_v 女兒_n 出氣_v  _x 牽強_v 到不行_x","乾勒 這裡 真的 都 工讀生 在 刷 評論 最後一集 編劇 給我 出來 編這啥 爛 東西 劇情 鋪陳 節奏 動作 都 是 歷集 以來 最 爛 的 很多 老 喬段 換湯不換藥 為了 跟 阿豆 打 只 因為 要 幫 女兒 出氣 牽強 到不行","動作_劇情"
"Review_172","葉問4：完結篇","IP MAN 4","2","實際上詠春被打假的  只能靠電影意淫","實際上_d 詠春_n 被_p 打假_v 的_uj  _x  _x 只能靠_v 電影_n 意淫_v","實際上 詠春 被 打假 的 只能靠 電影 意淫","動作_劇情"
